MMSI,Latitude,Longitude,COG,SOG,Time
235053693,51.4874,0.1762,291.1,0.0,20/11/2018 15:50:37.285
309186000,51.455,0.354,193.3,0.0,20/11/2018 15:50:37.328
205115000,51.2385,2.9205,145.8,10.0,20/11/2018 15:50:37.512
205281000,51.1342,2.7471,0.0,0.0,20/11/2018 15:50:38.121
232005627,52.4753,1.7585,341.6,0.0,20/11/2018 15:50:38.286
235022603,51.4445,0.3944,0.0,0.0,20/11/2018 15:50:38.385
374032000,51.4593,0.3558,264.9,0.0,20/11/2018 15:50:38.391
209361000,51.4613,0.3399,328.2,0.1,20/11/2018 15:50:38.513
235086068,51.3296,1.4215,190.4,0.0,20/11/2018 15:50:39.650
235018872,52.4732,1.7511,360.0,0.0,20/11/2018 15:50:40.075
235069806,50.7943,0.3281,0.0,0.0,20/11/2018 15:50:40.105
235066459,52.4731,1.7511,109.1,0.0,20/11/2018 15:50:40.482
228085000,51.093,1.4572,303.7,20.1,20/11/2018 15:50:40.768
232001060,50.9905,1.6945,303.0,19.4,20/11/2018 15:50:40.769
374124000,51.0942,1.7453,41.0,9.7,20/11/2018 15:50:40.769
246846000,51.0768,1.7268,47.0,7.8,20/11/2018 15:50:40.770
232004296,52.4761,1.7194,111.1,0.0,20/11/2018 15:50:40.781
235062747,52.4732,1.7515,170.7,0.1,20/11/2018 15:50:40.902
227142900,51.0678,1.6997,207.1,4.0,20/11/2018 15:50:40.954
232014314,52.0905,1.3231,360.0,0.0,20/11/2018 15:50:40.999
253112000,51.4643,0.454,352.0,0.0,20/11/2018 15:50:41.546
305234000,51.1003,1.5265,229.0,17.8,20/11/2018 15:50:41.851
235081274,51.7314,0.8843,360.0,0.0,20/11/2018 15:50:41.872
218850000,50.8661,1.4753,28.4,14.2,20/11/2018 15:50:42.030
249444000,51.3193,2.2038,97.9,14.1,20/11/2018 15:50:42.845
245928000,51.1858,1.9605,84.2,9.0,20/11/2018 15:50:42.850
205191000,50.77,0.7308,309.9,5.5,20/11/2018 15:50:43.015
235099364,51.9476,1.2917,360.0,102.3,20/11/2018 15:50:43.646
235005980,52.4755,1.7196,334.5,0.1,20/11/2018 15:50:43.837
308438000,51.5185,1.5182,161.8,4.5,20/11/2018 15:50:43.955
232003580,51.4773,1.3398,273.9,8.1,20/11/2018 15:50:44.132
235103276,51.4865,0.2163,287.8,6.6,20/11/2018 15:50:44.475
229107000,51.1295,1.8127,56.5,6.7,20/11/2018 15:50:44.599
235003303,51.9583,1.2762,212.7,0.0,20/11/2018 15:50:44.823
232007860,52.2353,1.9628,68.0,1.9,20/11/2018 15:50:45.022
233322000,51.4535,0.3316,142.2,11.0,20/11/2018 15:50:45.289
477170700,52.3734,2.1198,162.1,0.9,20/11/2018 15:50:45.367
235022612,51.4455,0.375,190.4,0.1,20/11/2018 15:50:45.374
232014850,51.5153,0.1412,360.0,0.0,20/11/2018 15:50:45.742
219092000,51.2282,2.9315,100.4,0.0,20/11/2018 15:50:46.294
235091503,51.9579,1.3008,359.0,0.3,20/11/2018 15:50:46.432
232007977,52.4758,1.7578,327.8,0.0,20/11/2018 15:50:47.849
564185000,51.3624,2.8139,86.8,10.0,20/11/2018 15:50:48.155
205072000,51.229,2.9288,141.0,5.4,20/11/2018 15:50:48.767
235098066,51.4596,0.2743,299.8,8.5,20/11/2018 15:50:48.919
245070000,52.4888,1.9714,188.2,7.8,20/11/2018 15:50:49.126
308876000,51.4629,0.3308,98.6,0.0,20/11/2018 15:50:49.347
229398000,51.4505,0.3635,304.0,0.0,20/11/2018 15:50:49.470
235012605,51.4447,0.3959,225.3,0.0,20/11/2018 15:50:49.545
210819000,51.7277,1.4893,32.0,14.6,20/11/2018 15:50:49.557
244901000,50.7197,0.8335,229.0,10.8,20/11/2018 15:50:49.726
636092275,51.161,1.6053,209.6,14.5,20/11/2018 15:50:50.030
232001240,51.4552,0.2758,200.7,0.0,20/11/2018 15:50:50.304
235055098,51.4457,0.3711,337.2,0.0,20/11/2018 15:50:50.497
232011624,51.445,0.409,360.0,0.0,20/11/2018 15:50:51.507
227022800,51.0791,1.4234,135.8,17.2,20/11/2018 15:50:51.569
311000448,51.3798,1.8861,209.2,14.7,20/11/2018 15:50:51.879
256565000,51.2941,2.3109,55.6,12.9,20/11/2018 15:50:51.881
205294000,51.2321,2.9357,228.4,0.0,20/11/2018 15:50:52.108
235011848,51.4447,0.3969,220.5,0.0,20/11/2018 15:50:53.093
305741000,51.5042,0.54,267.0,11.0,20/11/2018 15:50:53.168
256759000,51.5055,0.5195,309.0,0.0,20/11/2018 15:50:53.169
249679000,51.4699,0.2513,123.0,0.0,20/11/2018 15:50:53.232
002278000,50.9671,1.8476,292.6,0.0,20/11/2018 15:50:53.442
205112000,51.2289,2.9303,288.4,0.1,20/11/2018 15:50:53.697
565028000,51.3092,2.2474,96.0,7.6,20/11/2018 15:50:53.980
235010500,51.0336,1.9573,82.3,19.0,20/11/2018 15:50:53.983
538007856,51.5679,2.178,221.5,9.9,20/11/2018 15:50:53.984
235077831,51.3296,1.4219,288.0,0.0,20/11/2018 15:50:54.090
305786000,51.4588,0.3487,322.9,0.0,20/11/2018 15:50:54.227
233344000,52.1018,1.7736,74.3,2.7,20/11/2018 15:50:54.645
244870287,51.4326,0.6835,260.9,0.0,20/11/2018 15:50:55.145
235004740,51.3295,1.4199,360.0,0.0,20/11/2018 15:50:55.146
314377000,51.0539,1.4333,229.5,11.3,20/11/2018 15:50:55.156
232005975,52.476,1.7575,305.2,0.0,20/11/2018 15:50:55.992
352672000,51.492,1.021,81.0,10.9,20/11/2018 15:50:56.006
205541000,51.2226,2.9362,325.8,0.0,20/11/2018 15:50:56.076
244700863,51.1351,2.7534,0.0,0.0,20/11/2018 15:50:56.453
228068700,51.0598,2.254,85.6,11.2,20/11/2018 15:50:56.455
244750645,51.3535,1.6329,255.4,6.5,20/11/2018 15:50:56.948
232011626,51.4101,0.5469,293.9,6.2,20/11/2018 15:50:57.119
232000840,51.4268,1.4995,128.3,9.9,20/11/2018 15:50:57.127
205509000,51.4864,1.2156,273.2,15.3,20/11/2018 15:50:57.162
235085696,51.4456,0.3746,193.8,0.0,20/11/2018 15:50:57.286
235105835,52.0077,1.1928,352.2,0.0,20/11/2018 15:50:57.586
244642000,50.7986,0.9302,234.6,12.7,20/11/2018 15:50:57.628
232016572,52.0079,1.1928,360.0,0.0,20/11/2018 15:50:57.633
232017796,51.4978,0.0617,360.0,0.0,20/11/2018 15:50:57.742
477585800,51.4549,0.3258,345.9,0.0,20/11/2018 15:50:57.985
212947000,51.5726,1.7701,70.3,1.8,20/11/2018 15:50:58.321
234450000,51.4132,1.3735,306.0,0.1,20/11/2018 15:50:58.322
246419000,51.1104,1.7896,40.1,4.8,20/11/2018 15:50:58.337
249988000,52.5671,2.125,28.3,5.2,20/11/2018 15:50:58.338
212637000,51.1288,1.5828,226.9,16.8,20/11/2018 15:50:58.623
351895000,50.7362,0.7946,230.3,8.2,20/11/2018 15:50:58.676
235037917,51.9509,1.3131,253.4,0.1,20/11/2018 15:50:58.954
227384000,51.1683,1.8876,259.8,2.7,20/11/2018 15:50:59.075
227141900,51.1069,1.7369,3.2,2.4,20/11/2018 15:50:59.077
563101000,51.5322,1.8057,114.2,2.6,20/11/2018 15:50:59.077
235082717,51.0371,1.619,317.6,20.4,20/11/2018 15:50:59.078
205654000,51.2276,2.9328,171.0,0.0,20/11/2018 15:50:59.135
205591000,51.2312,2.9256,296.4,0.0,20/11/2018 15:50:59.170
235091146,51.4911,0.1829,0.0,0.0,20/11/2018 15:50:59.354
563039700,51.9331,1.4409,265.4,14.3,20/11/2018 15:50:59.470
636091104,51.9629,1.2892,38.7,0.0,20/11/2018 15:50:59.986
232017797,51.4953,0.0629,360.0,0.0,20/11/2018 15:51:00.726
355507000,52.3067,2.3405,93.6,2.2,20/11/2018 15:51:01.068
256757000,50.7075,0.8527,234.6,14.1,20/11/2018 15:51:01.551
220234000,50.9105,1.1732,228.9,13.4,20/11/2018 15:51:02.010
205298790,50.7605,2.9906,360.0,0.0,20/11/2018 15:51:02.139
249962000,51.4398,0.7353,182.7,3.1,20/11/2018 15:51:02.667
205161000,51.2221,1.7704,267.4,1.1,20/11/2018 15:51:02.933
205271000,51.1341,2.748,0.0,0.0,20/11/2018 15:51:03.188
249040000,51.4505,0.3642,324.0,0.0,20/11/2018 15:51:03.317
249486000,51.4506,0.3648,187.0,0.0,20/11/2018 15:51:03.438
209799000,51.0522,2.3249,253.3,0.0,20/11/2018 15:51:03.446
232008023,51.9485,1.2475,168.7,0.2,20/11/2018 15:51:03.583
477423900,50.9353,1.1875,227.0,16.0,20/11/2018 15:51:03.808
351407000,51.4579,0.3572,30.6,0.0,20/11/2018 15:51:04.031
235099481,51.4452,0.3995,113.6,0.2,20/11/2018 15:51:04.050
563032100,51.4094,2.6623,168.7,0.4,20/11/2018 15:51:04.686
235095943,51.3487,2.3569,254.0,12.2,20/11/2018 15:51:05.188
228006800,50.9673,1.8537,42.1,0.1,20/11/2018 15:51:05.189
246558000,51.4499,1.7384,176.5,11.6,20/11/2018 15:51:05.190
228096900,51.0538,1.651,64.1,1.6,20/11/2018 15:51:05.763
227104700,51.0709,1.68,236.0,4.4,20/11/2018 15:51:06.303
235089286,51.4049,0.5329,360.0,0.0,20/11/2018 15:51:06.588
351783000,50.7197,0.8814,234.2,15.5,20/11/2018 15:51:06.604
205595000,51.2268,2.9346,315.3,0.0,20/11/2018 15:51:06.838
235114568,51.3297,1.4225,291.0,0.0,20/11/2018 15:51:07.000
256784000,51.1834,1.701,216.0,13.6,20/11/2018 15:51:07.544
253248000,51.2332,2.9291,220.2,0.0,20/11/2018 15:51:07.680
235002016,52.0338,1.1519,195.0,0.0,20/11/2018 15:51:07.886
205557000,51.2542,2.9032,320.5,10.4,20/11/2018 15:51:08.213
232001040,50.9664,1.7727,260.6,20.7,20/11/2018 15:51:08.611
205088000,51.2331,2.9235,304.8,0.0,20/11/2018 15:51:08.717
248759000,51.0443,1.8045,110.8,11.2,20/11/2018 15:51:09.246
246518000,50.6233,0.4803,252.0,16.0,20/11/2018 15:51:09.749
538003844,51.3049,1.8256,210.8,11.9,20/11/2018 15:51:09.754
255805777,50.7987,1.407,19.0,8.0,20/11/2018 15:51:09.869
636016321,51.5027,0.4905,166.4,0.0,20/11/2018 15:51:10.124
355420000,51.082,1.54,223.0,13.9,20/11/2018 15:51:10.213
227144600,51.1033,1.6974,0.2,2.3,20/11/2018 15:51:10.477
236553000,51.4988,1.7633,13.0,6.0,20/11/2018 15:51:10.479
235113128,51.9235,1.3263,92.9,11.9,20/11/2018 15:51:10.965
244230000,51.2321,2.9307,350.1,0.0,20/11/2018 15:51:11.048
352090000,50.8686,1.1196,226.7,14.1,20/11/2018 15:51:11.122
235072883,51.4573,0.354,331.5,1.1,20/11/2018 15:51:11.371
219114000,52.5796,1.7326,273.9,0.0,20/11/2018 15:51:11.899
538005036,51.4152,1.5064,202.0,7.5,20/11/2018 15:51:11.950
232000790,51.4478,0.3408,157.7,0.0,20/11/2018 15:51:12.114
235077805,52.04,1.1597,199.0,0.1,20/11/2018 15:51:12.800
232814000,52.6137,1.7652,358.9,5.2,20/11/2018 15:51:13.135
235026812,52.472,1.7513,134.3,0.2,20/11/2018 15:51:13.137
235103697,51.4447,0.3963,211.6,0.0,20/11/2018 15:51:13.513
205206190,51.2212,2.9378,325.7,0.0,20/11/2018 15:51:13.576
235056698,51.8507,0.9652,69.1,0.0,20/11/2018 15:51:14.477
232002280,51.3915,1.3827,54.0,0.0,20/11/2018 15:51:14.513
235069704,51.9511,1.3139,336.3,0.0,20/11/2018 15:51:14.521
305530000,52.56,1.967,325.0,0.9,20/11/2018 15:51:14.523
219018271,50.726,1.3957,25.9,11.1,20/11/2018 15:51:14.665
255802950,52.3456,2.3039,188.0,10.3,20/11/2018 15:51:14.732
230357000,52.0384,1.9609,268.7,14.3,20/11/2018 15:51:15.100
233009000,51.1169,1.3539,134.9,16.1,20/11/2018 15:51:15.530
245072000,52.5965,2.0163,6.0,5.5,20/11/2018 15:51:15.663
244597000,51.4605,0.3327,298.3,0.1,20/11/2018 15:51:16.432
235105427,52.035,1.1526,0.0,0.0,20/11/2018 15:51:16.533
230653000,51.5027,0.609,272.0,16.0,20/11/2018 15:51:16.538
226183000,51.1141,1.7073,199.5,4.3,20/11/2018 15:51:17.226
319922000,50.7818,0.6657,61.7,5.9,20/11/2018 15:51:17.336
235004471,51.4456,0.7443,222.8,0.1,20/11/2018 15:51:17.627
235001841,50.7916,0.3263,319.8,0.0,20/11/2018 15:51:17.704
232012317,50.7921,0.3276,360.0,0.0,20/11/2018 15:51:17.892
235103062,52.4731,1.7519,360.0,0.0,20/11/2018 15:51:18.142
257206000,51.4591,0.3515,84.9,0.1,20/11/2018 15:51:18.320
235050291,52.601,1.7266,360.0,0.0,20/11/2018 15:51:18.727
235114598,51.4456,0.3744,106.9,0.1,20/11/2018 15:51:19.152
566839000,51.3816,1.867,208.8,12.1,20/11/2018 15:51:19.414
563016500,51.3814,2.0006,132.5,9.8,20/11/2018 15:51:19.497
305996000,51.4489,0.3354,273.2,0.0,20/11/2018 15:51:20.170
256947000,51.5054,0.5177,188.3,0.1,20/11/2018 15:51:20.214
232001470,51.0637,1.473,130.0,18.5,20/11/2018 15:51:20.347
227832880,51.0984,1.7406,49.2,1.8,20/11/2018 15:51:21.196
232003331,52.599,1.7261,26.1,0.0,20/11/2018 15:51:21.309
205562000,51.1358,2.7461,341.3,0.0,20/11/2018 15:51:21.637
245445000,51.381,2.8807,114.8,4.2,20/11/2018 15:51:21.639
205111000,51.2315,2.9254,296.5,0.1,20/11/2018 15:51:22.487
000012388,52.0465,1.1625,192.5,0.1,20/11/2018 15:51:22.489
235089472,52.5973,1.7271,247.8,0.0,20/11/2018 15:51:22.491
566783000,52.5765,1.7333,331.5,0.1,20/11/2018 15:51:22.862
235117092,51.4689,0.2524,302.4,5.4,20/11/2018 15:51:22.883
209672000,51.1382,1.8597,59.0,9.2,20/11/2018 15:51:23.069
235084467,51.3287,1.4207,340.5,0.0,20/11/2018 15:51:23.138
212931000,51.2333,2.1021,58.2,10.3,20/11/2018 15:51:23.141
311702000,51.17,1.9062,59.0,10.2,20/11/2018 15:51:23.959
311297000,51.2,1.6938,228.7,19.9,20/11/2018 15:51:24.048
232008120,51.4448,0.396,337.2,0.0,20/11/2018 15:51:24.515
219019002,51.5912,2.9995,44.0,0.1,20/11/2018 15:51:24.713
372294000,52.5798,1.7422,272.0,0.1,20/11/2018 15:51:24.990
212542000,50.7978,0.9103,235.4,10.2,20/11/2018 15:51:25.233
205462900,51.2271,2.9195,49.6,0.0,20/11/2018 15:51:26.442
249436000,51.4712,0.2483,167.9,0.0,20/11/2018 15:51:26.637
244948000,50.621,0.6932,233.0,11.1,20/11/2018 15:51:26.922
355481000,50.8236,1.0095,233.2,12.8,20/11/2018 15:51:28.913
209214000,51.054,1.6961,50.5,8.0,20/11/2018 15:51:29.210
235000164,51.9508,1.315,89.3,0.0,20/11/2018 15:51:29.291
235077715,51.1198,1.6348,263.0,10.4,20/11/2018 15:51:30.134
218859000,51.5092,1.9896,221.0,15.2,20/11/2018 15:51:30.135
219876000,52.7526,1.9861,316.5,11.6,20/11/2018 15:51:31.263
311037500,51.1311,1.8035,51.3,9.0,20/11/2018 15:51:31.311
235108057,52.4759,1.7576,317.4,0.1,20/11/2018 15:51:32.276
235070402,52.4732,1.7515,144.0,0.0,20/11/2018 15:51:32.277
235096863,52.4764,1.7587,177.5,0.1,20/11/2018 15:51:32.325
235102028,52.4757,1.7237,29.2,0.0,20/11/2018 15:51:32.398
249804000,51.5118,0.1528,58.0,0.0,20/11/2018 15:51:32.512
235085345,51.4952,0.4567,324.8,0.2,20/11/2018 15:51:32.550
235114376,51.3296,1.4218,352.9,0.0,20/11/2018 15:51:32.612
235006867,52.0486,1.1621,90.7,0.0,20/11/2018 15:51:32.777
235107401,51.3296,1.4221,163.5,0.0,20/11/2018 15:51:32.868
219615000,51.6545,1.4502,256.0,0.1,20/11/2018 15:51:33.540
247003000,52.7692,2.0191,294.0,9.8,20/11/2018 15:51:34.404
205639000,51.2267,2.9345,305.9,0.0,20/11/2018 15:51:34.684
235041032,51.7292,0.6739,360.0,0.0,20/11/2018 15:51:35.655
636092138,52.5269,2.6621,1.0,8.9,20/11/2018 15:51:36.911
219017204,51.2338,2.9284,307.6,0.1,20/11/2018 15:51:36.912
235082716,50.9697,1.8492,113.3,8.4,20/11/2018 15:51:36.935
255801480,51.4667,2.8869,47.2,0.5,20/11/2018 15:51:37.908
235003431,51.4137,1.5047,209.3,17.5,20/11/2018 15:51:38.064
209072000,51.8086,1.4833,63.2,2.4,20/11/2018 15:51:38.315
232003119,51.4623,0.2993,355.3,0.0,20/11/2018 15:51:38.454
355468000,51.4588,0.3563,134.3,0.0,20/11/2018 15:51:38.517
311041700,52.3957,2.4596,116.0,9.9,20/11/2018 15:51:38.640
636015020,51.3512,2.2573,292.0,8.4,20/11/2018 15:51:38.862
246414000,51.9483,1.2391,18.3,0.0,20/11/2018 15:51:38.865
235028825,51.0405,1.9135,247.5,19.8,20/11/2018 15:51:39.245
210620000,52.558,1.8779,165.6,1.1,20/11/2018 15:51:39.357
235078345,51.9474,1.2911,360.0,102.3,20/11/2018 15:51:39.600
228085000,51.0958,1.4497,298.3,19.9,20/11/2018 15:51:40.105
309186000,51.455,0.3539,193.3,0.0,20/11/2018 15:51:40.280
235022603,51.4445,0.3944,0.0,0.0,20/11/2018 15:51:40.297
374032000,51.4593,0.3557,264.9,0.0,20/11/2018 15:51:40.298
209361000,51.4613,0.3399,328.2,0.0,20/11/2018 15:51:40.327
232004783,51.1168,1.3117,243.0,0.0,20/11/2018 15:51:40.452
232001060,50.9933,1.6872,301.0,19.4,20/11/2018 15:51:40.458
235053693,51.4873,0.1762,294.4,0.0,20/11/2018 15:51:40.771
235069806,50.7943,0.3281,0.0,0.0,20/11/2018 15:51:41.215
235086068,51.3296,1.4215,203.3,0.0,20/11/2018 15:51:41.228
305234000,51.0972,1.5205,229.0,17.8,20/11/2018 15:51:41.265
374124000,51.0963,1.7483,42.0,9.8,20/11/2018 15:51:41.275
235062747,52.4732,1.7515,360.0,0.0,20/11/2018 15:51:41.608
227142900,51.0669,1.6988,208.3,4.2,20/11/2018 15:51:41.738
246846000,51.0784,1.7292,43.0,7.9,20/11/2018 15:51:41.793
235032464,51.1145,1.315,209.1,0.0,20/11/2018 15:51:41.845
566725000,51.0788,1.8538,124.0,0.1,20/11/2018 15:51:42.165
205191000,50.771,0.7291,313.1,5.4,20/11/2018 15:51:42.876
235099364,51.9476,1.2917,360.0,102.3,20/11/2018 15:51:43.229
255805340,52.9171,1.9485,116.7,9.3,20/11/2018 15:51:43.292
235005980,52.4755,1.7195,354.6,0.0,20/11/2018 15:51:43.378
205115000,51.2362,2.9229,151.9,8.5,20/11/2018 15:51:43.639
245928000,51.1861,1.9645,85.9,8.5,20/11/2018 15:51:43.743
228231600,51.0966,1.7154,249.6,5.5,20/11/2018 15:51:43.743
253415000,51.2306,2.9356,251.0,0.0,20/11/2018 15:51:43.888
229107000,51.1305,1.8153,58.0,6.6,20/11/2018 15:51:44.032
232003580,51.4776,1.3362,279.3,8.0,20/11/2018 15:51:44.359
636092741,51.9615,1.2923,2.2,0.1,20/11/2018 15:51:44.363
218850000,50.8699,1.4786,28.4,14.1,20/11/2018 15:51:45.181
235094271,52.5826,1.7313,304.9,0.1,20/11/2018 15:51:45.198
232005627,52.4753,1.7585,342.2,0.0,20/11/2018 15:51:45.237
233322000,51.4512,0.3352,129.5,10.9,20/11/2018 15:51:45.925
235068963,52.8439,2.4574,310.2,11.6,20/11/2018 15:51:45.947
235022612,51.4455,0.375,223.3,0.1,20/11/2018 15:51:46.453
235113125,51.9352,1.3124,175.4,11.2,20/11/2018 15:51:47.093
245381000,51.4256,2.9717,115.0,9.4,20/11/2018 15:51:47.256
235066459,52.4731,1.7511,129.2,0.0,20/11/2018 15:51:47.822
636017886,52.3153,2.7056,351.3,5.3,20/11/2018 15:51:48.117
235018872,52.4732,1.7511,360.0,0.1,20/11/2018 15:51:48.507
205072000,51.2282,2.9305,127.0,4.2,20/11/2018 15:51:50.019
205737000,51.2288,2.9302,218.1,0.0,20/11/2018 15:51:50.436
210819000,51.7313,1.493,31.0,14.6,20/11/2018 15:51:50.439
229978000,51.0471,2.0418,263.3,14.6,20/11/2018 15:51:50.492
232007977,52.4758,1.7578,333.6,0.0,20/11/2018 15:51:50.770
235098066,51.4609,0.2709,301.7,8.6,20/11/2018 15:51:50.817
232018799,51.5054,0.5159,276.2,0.0,20/11/2018 15:51:50.827
232001240,51.4552,0.2758,234.8,0.0,20/11/2018 15:51:50.885
229398000,51.4505,0.3635,304.0,0.0,20/11/2018 15:51:50.962
227022800,51.0755,1.4288,135.6,17.1,20/11/2018 15:51:51.657
235055098,51.4457,0.3711,21.8,0.0,20/11/2018 15:51:51.939
308876000,51.4629,0.3308,98.6,0.0,20/11/2018 15:51:52.165
235012605,51.4447,0.3959,225.3,0.0,20/11/2018 15:51:52.459
232011624,51.445,0.4092,360.0,0.0,20/11/2018 15:51:52.472
212487000,51.9545,1.3067,313.0,3.9,20/11/2018 15:51:52.548
257082000,51.3396,2.41,61.8,4.0,20/11/2018 15:51:53.017
311000448,51.3758,1.8826,208.4,14.8,20/11/2018 15:51:53.020
219012162,51.2301,2.9364,355.0,0.0,20/11/2018 15:51:53.157
235091503,51.9577,1.3006,189.4,0.6,20/11/2018 15:51:53.160
205281530,51.1403,2.7447,355.5,0.0,20/11/2018 15:51:53.445
205342000,51.1358,2.7463,340.4,0.0,20/11/2018 15:51:53.448
205272000,51.2493,2.7591,239.4,4.3,20/11/2018 15:51:53.454
256759000,51.5055,0.5195,337.0,0.0,20/11/2018 15:51:53.886
235011848,51.4447,0.3969,220.5,0.1,20/11/2018 15:51:53.941
249679000,51.4699,0.2513,123.0,0.0,20/11/2018 15:51:53.942
636092275,51.1571,1.6017,210.7,14.6,20/11/2018 15:51:54.077
305786000,51.4588,0.3487,351.9,0.0,20/11/2018 15:51:54.920
233344000,52.102,1.7748,72.8,2.8,20/11/2018 15:51:55.036
220626000,51.2298,2.9367,329.0,0.0,20/11/2018 15:51:56.380
244750645,51.353,1.6301,254.8,6.5,20/11/2018 15:51:56.504
232007860,52.2353,1.964,82.0,1.7,20/11/2018 15:51:57.131
311000463,52.5797,1.7436,269.7,0.1,20/11/2018 15:51:57.858
212637000,51.1258,1.5772,226.6,16.8,20/11/2018 15:51:58.465
477585800,51.4549,0.3258,345.9,0.0,20/11/2018 15:51:58.535
351895000,50.7348,0.7919,230.9,8.1,20/11/2018 15:51:58.618
246419000,51.1113,1.7911,49.0,3.9,20/11/2018 15:51:58.744
314465000,51.3783,2.1416,297.1,11.0,20/11/2018 15:51:58.745
564185000,51.3626,2.819,86.6,10.0,20/11/2018 15:51:58.948
235010500,51.0341,1.9666,83.3,19.1,20/11/2018 15:51:59.791
563101000,51.5319,1.8068,112.2,2.5,20/11/2018 15:52:00.291
245070000,52.4864,1.9705,195.0,7.7,20/11/2018 15:52:00.660
205591000,51.2312,2.9256,313.2,0.0,20/11/2018 15:52:00.811
235037917,51.9509,1.3132,20.8,0.1,20/11/2018 15:52:01.708
244590000,51.6869,1.9246,225.6,16.7,20/11/2018 15:52:02.738
249486000,51.4506,0.3649,187.0,0.0,20/11/2018 15:52:03.362
249040000,51.4505,0.3642,324.0,0.0,20/11/2018 15:52:03.545
253465000,51.2312,2.9346,66.0,0.0,20/11/2018 15:52:04.195
205509000,51.4867,1.2081,273.6,15.4,20/11/2018 15:52:04.464
220234000,50.9082,1.1689,227.7,13.2,20/11/2018 15:52:04.749
002278000,50.9671,1.8476,293.2,0.0,20/11/2018 15:52:04.756
219115000,51.3633,1.8885,211.3,17.1,20/11/2018 15:52:04.757
235099481,51.445,0.3998,132.9,0.9,20/11/2018 15:52:04.891
235112231,52.4756,1.7581,355.1,0.1,20/11/2018 15:52:05.642
219491000,51.2319,2.9337,246.9,0.0,20/11/2018 15:52:05.775
256757000,50.7053,0.8476,235.6,14.1,20/11/2018 15:52:05.990
351407000,51.4579,0.3572,281.9,0.0,20/11/2018 15:52:06.367
235085696,51.4456,0.3746,336.0,0.0,20/11/2018 15:52:06.609
246836000,51.2245,2.9334,176.3,0.0,20/11/2018 15:52:06.715
235077831,51.3296,1.4219,274.1,0.0,20/11/2018 15:52:06.745
256784000,51.1808,1.6975,220.0,13.7,20/11/2018 15:52:07.255
227384000,51.168,1.8864,238.1,3.0,20/11/2018 15:52:07.256
314377000,51.0516,1.4289,230.5,11.1,20/11/2018 15:52:07.473
235082717,51.0416,1.6123,316.5,20.7,20/11/2018 15:52:07.699
352672000,51.4925,1.0265,82.0,10.9,20/11/2018 15:52:08.153
232011626,51.4109,0.544,288.1,6.1,20/11/2018 15:52:08.270
232001040,50.9655,1.7645,259.9,20.8,20/11/2018 15:52:08.305
232010625,52.0079,1.1938,95.6,0.1,20/11/2018 15:52:08.345
664444000,51.5068,0.5245,260.0,0.0,20/11/2018 15:52:09.259
351783000,50.7172,0.876,234.3,15.4,20/11/2018 15:52:09.853
235114568,51.3297,1.4225,297.9,0.0,20/11/2018 15:52:10.110
228006800,50.9673,1.8537,40.1,0.0,20/11/2018 15:52:10.368
228096900,51.054,1.6516,64.8,1.5,20/11/2018 15:52:10.538
636016321,51.5027,0.4905,166.0,0.0,20/11/2018 15:52:11.062
205557000,51.2565,2.9002,321.6,10.6,20/11/2018 15:52:11.068
538003844,51.302,1.8231,209.2,11.9,20/11/2018 15:52:11.485
255805777,50.8007,1.4081,18.0,8.0,20/11/2018 15:52:11.496
234450000,51.4132,1.3735,269.0,0.0,20/11/2018 15:52:11.689
538005036,51.4133,1.5052,204.2,7.9,20/11/2018 15:52:11.756
246518000,50.6221,0.4736,254.4,15.9,20/11/2018 15:52:11.950
249444000,51.3184,2.213,99.3,13.9,20/11/2018 15:52:11.997
248948000,51.5357,2.3066,38.0,10.2,20/11/2018 15:52:12.384
305203000,51.6235,0.792,299.2,0.0,20/11/2018 15:52:12.408
235101651,51.9506,1.3002,302.4,22.2,20/11/2018 15:52:12.478
244230000,51.2321,2.9307,10.9,0.0,20/11/2018 15:52:12.909
235026811,51.9485,1.2485,306.6,0.0,20/11/2018 15:52:13.042
236553000,51.5008,1.7642,6.9,7.3,20/11/2018 15:52:13.088
636017389,51.0636,1.8347,358.6,0.5,20/11/2018 15:52:13.158
352090000,50.8659,1.115,225.2,14.1,20/11/2018 15:52:13.296
235072883,51.4576,0.3537,335.0,1.4,20/11/2018 15:52:13.577
232000790,51.4477,0.3408,157.7,0.0,20/11/2018 15:52:13.587
235106809,52.4744,1.7135,117.1,0.0,20/11/2018 15:52:13.808
355420000,51.079,1.5355,221.0,13.9,20/11/2018 15:52:13.841
538004273,51.3739,2.9411,73.5,10.2,20/11/2018 15:52:13.856
229879000,51.3547,1.8288,204.3,10.7,20/11/2018 15:52:14.011
205112000,51.2289,2.9303,280.2,0.1,20/11/2018 15:52:14.204
232814000,52.6151,1.7652,359.7,5.0,20/11/2018 15:52:14.337
235089286,51.4049,0.5329,360.0,0.0,20/11/2018 15:52:14.354
235103697,51.4447,0.3964,211.6,0.0,20/11/2018 15:52:14.580
205206190,51.2212,2.9378,327.0,0.0,20/11/2018 15:52:14.707
244150450,52.3969,0.0075,360.0,0.0,20/11/2018 15:52:15.025
226230000,51.1108,1.7321,244.3,4.5,20/11/2018 15:52:15.162
205161000,51.2221,1.77,288.7,0.8,20/11/2018 15:52:15.165
235095943,51.3475,2.3508,252.8,12.1,20/11/2018 15:52:15.166
